,Unnamed: 0,timestamp,energy,dry_temp,relative_humid,glob_hor_rad,direc_norm_rad,diff_hor_rad,wind_dir,wind_speed
18868,22132,2019-11-17 13:00:00,31.89125,5.6,45,513,982,21,360,6.2
18869,22133,2019-11-17 13:15:00,31.80119,5.6,45,513,982,21,360,6.2
18870,22134,2019-11-17 13:30:00,31.28499,5.6,45,513,982,21,360,6.2
18871,22135,2019-11-17 13:45:00,30.97483,5.6,45,513,982,21,360,6.2
18872,22136,2019-11-17 14:00:00,30.99391,5.6,43,419,882,30,360,5.2
18873,22137,2019-11-17 14:15:00,30.83913,5.6,43,419,882,30,360,5.2
18874,22138,2019-11-17 14:30:00,30.06016,5.6,43,419,882,30,360,5.2
18875,22139,2019-11-17 14:45:00,28.87744,5.6,43,419,882,30,360,5.2
18876,22140,2019-11-17 15:00:00,27.809240000000003,5.6,43,302,811,28,10,4.6
18877,22141,2019-11-17 15:15:00,26.67177,5.6,43,302,811,28,10,4.6
18878,22142,2019-11-17 15:30:00,25.3168,5.6,43,302,811,28,10,4.6
18879,22143,2019-11-17 15:45:00,25.11974,5.6,43,302,811,28,10,4.6
18880,22144,2019-11-17 16:00:00,24.94948,3.3,48,89,140,61,360,4.1
18881,22145,2019-11-17 16:15:00,25.18274,3.3,48,89,140,61,360,4.1
18882,22146,2019-11-17 16:30:00,25.38813,3.3,48,89,140,61,360,4.1
18883,22147,2019-11-17 16:45:00,27.86892,3.3,48,89,140,61,360,4.1
18884,22148,2019-11-17 17:00:00,18.277903,3.3,46,12,1,12,330,6.7
18885,22149,2019-11-17 17:15:00,18.271551,3.3,46,12,1,12,330,6.7
18886,22150,2019-11-17 17:30:00,18.016396,3.3,46,12,1,12,330,6.7
18887,22151,2019-11-17 17:45:00,17.891791,3.3,46,12,1,12,330,6.7
18888,22152,2019-11-17 18:00:00,17.641143,3.9,57,0,0,0,360,2.1
18889,22153,2019-11-17 18:15:00,17.514202,3.9,57,0,0,0,360,2.1
18890,22154,2019-11-17 18:30:00,17.247593,3.9,57,0,0,0,360,2.1
18891,22155,2019-11-17 18:45:00,17.134454,3.9,57,0,0,0,360,2.1
18892,22156,2019-11-17 19:00:00,16.87965,2.8,79,0,0,0,60,1.5
18893,22157,2019-11-17 19:15:00,16.757803,2.8,79,0,0,0,60,1.5
18894,22158,2019-11-17 19:30:00,16.858764,2.8,79,0,0,0,60,1.5
18895,22159,2019-11-17 19:45:00,16.90572,2.8,79,0,0,0,60,1.5
18896,22160,2019-11-17 20:00:00,16.519033299999997,2.2,79,0,0,0,0,0.0
18897,22161,2019-11-17 20:15:00,16.969224999999998,2.2,79,0,0,0,0,0.0
18898,22162,2019-11-17 20:30:00,16.624628,2.2,79,0,0,0,0,0.0
18899,22163,2019-11-17 20:45:00,16.647523000000003,2.2,79,0,0,0,0,0.0
18900,22164,2019-11-17 21:00:00,16.668954,0.6,70,0,0,0,130,2.1
18901,22165,2019-11-17 21:15:00,16.67971,0.6,70,0,0,0,130,2.1
18902,22166,2019-11-17 21:30:00,16.71628,0.6,70,0,0,0,130,2.1
18903,22167,2019-11-17 21:45:00,16.759046,0.6,70,0,0,0,130,2.1
18904,22168,2019-11-17 22:00:00,16.789915000000004,0.0,72,0,0,0,340,3.1
18905,22169,2019-11-17 22:15:00,16.835913,0.0,72,0,0,0,340,3.1
18906,22170,2019-11-17 22:30:00,16.850724,0.0,72,0,0,0,340,3.1
18907,22171,2019-11-17 22:45:00,16.871032999999997,0.0,72,0,0,0,340,3.1
18908,22172,2019-11-17 23:00:00,17.282736000000003,-0.6,69,0,0,0,320,3.1
18909,22173,2019-11-17 23:15:00,16.957976,-0.6,69,0,0,0,320,3.1
18910,22174,2019-11-17 23:30:00,16.977421999999997,-0.6,69,0,0,0,320,3.1
18911,22175,2019-11-17 23:45:00,16.998662,-0.6,69,0,0,0,320,3.1
18912,22176,2019-11-18 00:00:00,17.195414000000003,-0.6,75,0,0,0,310,3.1
18913,22177,2019-11-18 00:15:00,36.6664,-0.6,75,0,0,0,310,3.1
18914,22178,2019-11-18 00:30:00,31.8217,-0.6,75,0,0,0,310,3.1
18915,22179,2019-11-18 00:45:00,31.4018,-0.6,75,0,0,0,310,3.1
18916,22180,2019-11-18 01:00:00,28.9946,-0.6,72,0,0,0,350,2.6
18917,22181,2019-11-18 01:15:00,27.980400000000003,-0.6,72,0,0,0,350,2.6
18918,22182,2019-11-18 01:30:00,27.343000000000004,-0.6,72,0,0,0,350,2.6
18919,22183,2019-11-18 01:45:00,25.91677,-0.6,72,0,0,0,350,2.6
18920,22184,2019-11-18 02:00:00,25.68517,-1.7,75,0,0,0,0,0.0
18921,22185,2019-11-18 02:15:00,25.369370000000004,-1.7,75,0,0,0,0,0.0
18922,22186,2019-11-18 02:30:00,26.94418,-1.7,75,0,0,0,0,0.0
18923,22187,2019-11-18 02:45:00,27.479100000000003,-1.7,75,0,0,0,0,0.0
18924,22188,2019-11-18 03:00:00,29.0586,-3.9,92,0,0,0,170,2.1
18925,22189,2019-11-18 03:15:00,13.120766,-3.9,92,0,0,0,170,2.1
18926,22190,2019-11-18 03:30:00,13.679351,-3.9,92,0,0,0,170,2.1
18927,22191,2019-11-18 03:45:00,13.351955,-3.9,92,0,0,0,170,2.1
18928,22192,2019-11-18 04:00:00,14.148826,-3.9,92,0,0,0,210,1.5
18929,22193,2019-11-18 04:15:00,14.03317,-3.9,92,0,0,0,210,1.5
18930,22194,2019-11-18 04:30:00,15.03945,-3.9,92,0,0,0,210,1.5
18931,22195,2019-11-18 04:45:00,14.73032,-3.9,92,0,0,0,210,1.5
18932,22196,2019-11-18 05:00:00,15.79879,-5.0,92,0,0,0,120,3.1
18933,22197,2019-11-18 05:15:00,15.13112,-5.0,92,0,0,0,120,3.1
18934,22198,2019-11-18 05:30:00,43.53659999999999,-5.0,92,0,0,0,120,3.1
18935,22199,2019-11-18 05:45:00,36.4165,-5.0,92,0,0,0,120,3.1
18936,22200,2019-11-18 06:00:00,36.8702,-5.0,92,0,0,0,180,2.1
18937,22201,2019-11-18 06:15:00,34.504400000000004,-5.0,92,0,0,0,180,2.1
18938,22202,2019-11-18 06:30:00,35.004000000000005,-5.0,92,0,0,0,180,2.1
18939,22203,2019-11-18 06:45:00,34.3767,-5.0,92,0,0,0,180,2.1
18940,22204,2019-11-18 07:00:00,32.6999,-5.6,92,0,0,0,150,3.1
18941,22205,2019-11-18 07:15:00,27.5008,-5.6,92,0,0,0,150,3.1
18942,22206,2019-11-18 07:30:00,25.7488,-5.6,92,0,0,0,150,3.1
18943,22207,2019-11-18 07:45:00,22.22204,-5.6,92,0,0,0,150,3.1
18944,22208,2019-11-18 08:00:00,21.60967,-2.8,85,79,536,23,170,1.5
18945,22209,2019-11-18 08:15:00,19.42014,-2.8,85,79,536,23,170,1.5
18946,22210,2019-11-18 08:30:00,20.88478,-2.8,85,79,536,23,170,1.5
18947,22211,2019-11-18 08:45:00,18.3148,-2.8,85,79,536,23,170,1.5
18948,22212,2019-11-18 09:00:00,19.37738,-1.1,75,223,715,36,0,0.0
18949,22213,2019-11-18 09:15:00,18.35489,-1.1,75,223,715,36,0,0.0
18950,22214,2019-11-18 09:30:00,20.42389,-1.1,75,223,715,36,0,0.0
18951,22215,2019-11-18 09:45:00,17.73436,-1.1,75,223,715,36,0,0.0
18952,22216,2019-11-18 10:00:00,18.1782,0.0,75,364,676,103,0,0.0
18953,22217,2019-11-18 10:15:00,16.874409999999997,0.0,75,364,676,103,0,0.0
18954,22218,2019-11-18 10:30:00,17.33774,0.0,75,364,676,103,0,0.0
18955,22219,2019-11-18 10:45:00,16.61199,0.0,75,364,676,103,0,0.0
18956,22220,2019-11-18 11:00:00,19.02038,2.2,62,386,172,305,150,3.1
18957,22221,2019-11-18 11:15:00,19.25463,2.2,62,386,172,305,150,3.1
18958,22222,2019-11-18 11:30:00,21.31549,2.2,62,386,172,305,150,3.1
18959,22223,2019-11-18 11:45:00,20.71958,2.2,62,386,172,305,150,3.1
18960,22224,2019-11-18 12:00:00,22.4386,2.8,59,572,779,175,350,3.6
18961,22225,2019-11-18 12:15:00,21.11493,2.8,59,572,779,175,350,3.6
18962,22226,2019-11-18 12:30:00,22.02576,2.8,59,572,779,175,350,3.6
18963,22227,2019-11-18 12:45:00,20.3251,2.8,59,572,779,175,350,3.6
18964,22228,2019-11-18 13:00:00,20.45328,4.4,53,469,718,112,10,3.1
18965,22229,2019-11-18 13:15:00,18.01662,4.4,53,469,718,112,10,3.1
18966,22230,2019-11-18 13:30:00,18.07043,4.4,53,469,718,112,10,3.1
18967,22231,2019-11-18 13:45:00,17.31174,4.4,53,469,718,112,10,3.1
18968,22232,2019-11-18 14:00:00,18.56045,5.0,47,220,201,132,40,3.1
18969,22233,2019-11-18 14:15:00,17.651719999999997,5.0,47,220,201,132,40,3.1
18970,22234,2019-11-18 14:30:00,19.39883,5.0,47,220,201,132,40,3.1
18971,22235,2019-11-18 14:45:00,16.52388,5.0,47,220,201,132,40,3.1
18972,22236,2019-11-18 15:00:00,16.46248,3.3,53,280,545,97,10,4.6
18973,22237,2019-11-18 15:15:00,15.28053,3.3,53,280,545,97,10,4.6
18974,22238,2019-11-18 15:30:00,16.02512,3.3,53,280,545,97,10,4.6
18975,22239,2019-11-18 15:45:00,14.94425,3.3,53,280,545,97,10,4.6
18976,22240,2019-11-18 16:00:00,15.48288,2.8,57,83,73,69,60,3.1
18977,22241,2019-11-18 16:15:00,15.287300000000002,2.8,57,83,73,69,60,3.1
18978,22242,2019-11-18 16:30:00,16.35816,2.8,57,83,73,69,60,3.1
18979,22243,2019-11-18 16:45:00,18.20624,2.8,57,83,73,69,60,3.1
18980,22244,2019-11-18 17:00:00,19.11351,2.2,59,17,0,17,70,3.1
18981,22245,2019-11-18 17:15:00,19.70496,2.2,59,17,0,17,70,3.1
18982,22246,2019-11-18 17:30:00,20.91949,2.2,59,17,0,17,70,3.1
18983,22247,2019-11-18 17:45:00,21.09333,2.2,59,17,0,17,70,3.1
18984,22248,2019-11-18 18:00:00,22.72974,1.7,62,0,0,0,20,6.2
18985,22249,2019-11-18 18:15:00,22.68771,1.7,62,0,0,0,20,6.2
18986,22250,2019-11-18 18:30:00,23.01473,1.7,62,0,0,0,20,6.2
18987,22251,2019-11-18 18:45:00,22.94684,1.7,62,0,0,0,20,6.2
18988,22252,2019-11-18 19:00:00,24.19461,0.6,67,0,0,0,50,5.7
18989,22253,2019-11-18 19:15:00,24.045,0.6,67,0,0,0,50,5.7
18990,22254,2019-11-18 19:30:00,25.1695,0.6,67,0,0,0,50,5.7
18991,22255,2019-11-18 19:45:00,25.4796,0.6,67,0,0,0,50,5.7
18992,22256,2019-11-18 20:00:00,27.0597,-0.6,72,0,0,0,50,6.2
18993,22257,2019-11-18 20:15:00,26.3313,-0.6,72,0,0,0,50,6.2
18994,22258,2019-11-18 20:30:00,27.122300000000003,-0.6,72,0,0,0,50,6.2
18995,22259,2019-11-18 20:45:00,27.0353,-0.6,72,0,0,0,50,6.2
18996,22260,2019-11-18 21:00:00,27.763,-1.1,75,0,0,0,70,5.7
18997,22261,2019-11-18 21:15:00,26.7727,-1.1,75,0,0,0,70,5.7
18998,22262,2019-11-18 21:30:00,27.441000000000003,-1.1,75,0,0,0,70,5.7
18999,22263,2019-11-18 21:45:00,26.9551,-1.1,75,0,0,0,70,5.7
19000,22264,2019-11-18 22:00:00,27.1111,-2.2,78,0,0,0,60,4.1
19001,22265,2019-11-18 22:15:00,25.9918,-2.2,78,0,0,0,60,4.1
19002,22266,2019-11-18 22:30:00,25.8547,-2.2,78,0,0,0,60,4.1
19003,22267,2019-11-18 22:45:00,24.7165,-2.2,78,0,0,0,60,4.1
19004,22268,2019-11-18 23:00:00,23.8096,-2.8,85,0,0,0,100,2.1
19005,22269,2019-11-18 23:15:00,23.150130000000004,-2.8,85,0,0,0,100,2.1
19006,22270,2019-11-18 23:30:00,22.82014,-2.8,85,0,0,0,100,2.1
19007,22271,2019-11-18 23:45:00,22.20646,-2.8,85,0,0,0,100,2.1
19008,22272,2019-11-19 00:00:00,23.26543,-3.3,88,0,0,0,0,0.0
19009,22273,2019-11-19 00:15:00,8.671223999999999,-3.3,88,0,0,0,0,0.0
19010,22274,2019-11-19 00:30:00,8.566949,-3.3,88,0,0,0,0,0.0
19011,22275,2019-11-19 00:45:00,8.895577999999999,-3.3,88,0,0,0,0,0.0
19012,22276,2019-11-19 01:00:00,9.015913,-3.9,88,0,0,0,350,1.5
19013,22277,2019-11-19 01:15:00,9.50757,-3.9,88,0,0,0,350,1.5
19014,22278,2019-11-19 01:30:00,9.363029,-3.9,88,0,0,0,350,1.5
19015,22279,2019-11-19 01:45:00,9.872435,-3.9,88,0,0,0,350,1.5
19016,22280,2019-11-19 02:00:00,9.461916,-5.0,92,0,0,0,0,0.0
19017,22281,2019-11-19 02:15:00,11.08594,-5.0,92,0,0,0,0,0.0
19018,22282,2019-11-19 02:30:00,10.807,-5.0,92,0,0,0,0,0.0
19019,22283,2019-11-19 02:45:00,12.27991,-5.0,92,0,0,0,0,0.0
19020,22284,2019-11-19 03:00:00,11.42804,-5.6,96,0,0,0,200,2.1
19021,22285,2019-11-19 03:15:00,12.671399999999998,-5.6,96,0,0,0,200,2.1
19022,22286,2019-11-19 03:30:00,12.19259,-5.6,96,0,0,0,200,2.1
19023,22287,2019-11-19 03:45:00,14.12962,-5.6,96,0,0,0,200,2.1
19024,22288,2019-11-19 04:00:00,13.18363,-6.1,96,0,0,0,160,2.1
19025,22289,2019-11-19 04:15:00,15.1666,-6.1,96,0,0,0,160,2.1
19026,22290,2019-11-19 04:30:00,14.44982,-6.1,96,0,0,0,160,2.1
19027,22291,2019-11-19 04:45:00,16.69531,-6.1,96,0,0,0,160,2.1
19028,22292,2019-11-19 05:00:00,14.92409,-7.2,96,0,0,0,150,2.6
19029,22293,2019-11-19 05:15:00,16.418599999999998,-7.2,96,0,0,0,150,2.6
19030,22294,2019-11-19 05:30:00,13.82269,-7.2,96,0,0,0,150,2.6
19031,22295,2019-11-19 05:45:00,15.60095,-7.2,96,0,0,0,150,2.6
19032,22296,2019-11-19 06:00:00,12.83538,-6.7,92,0,0,0,0,0.0
19033,22297,2019-11-19 06:15:00,14.81551,-6.7,92,0,0,0,0,0.0
19034,22298,2019-11-19 06:30:00,13.52735,-6.7,92,0,0,0,0,0.0
19035,22299,2019-11-19 06:45:00,15.02234,-6.7,92,0,0,0,0,0.0
19036,22300,2019-11-19 07:00:00,11.78222,-7.8,96,3,9,2,210,1.5
19037,22301,2019-11-19 07:15:00,12.34296,-7.8,96,3,9,2,210,1.5
19038,22302,2019-11-19 07:30:00,9.98292,-7.8,96,3,9,2,210,1.5
19039,22303,2019-11-19 07:45:00,11.40929,-7.8,96,3,9,2,210,1.5
19040,22304,2019-11-19 08:00:00,9.83115,-5.6,88,66,422,23,180,2.6
19041,22305,2019-11-19 08:15:00,10.98359,-5.6,88,66,422,23,180,2.6
19042,22306,2019-11-19 08:30:00,9.08843,-5.6,88,66,422,23,180,2.6
19043,22307,2019-11-19 08:45:00,10.07405,-5.6,88,66,422,23,180,2.6
19044,22308,2019-11-19 09:00:00,8.62884,-2.2,72,228,738,37,170,3.1
19045,22309,2019-11-19 09:15:00,9.81488,-2.2,72,228,738,37,170,3.1
19046,22310,2019-11-19 09:30:00,8.2588,-2.2,72,228,738,37,170,3.1
19047,22311,2019-11-19 09:45:00,9.63807,-2.2,72,228,738,37,170,3.1
19048,22312,2019-11-19 10:00:00,8.44599,0.6,59,374,853,48,180,2.6
19049,22313,2019-11-19 10:15:00,10.151259,0.6,59,374,853,48,180,2.6
19050,22314,2019-11-19 10:30:00,10.402747,0.6,59,374,853,48,180,2.6
19051,22315,2019-11-19 10:45:00,11.656854,0.6,59,374,853,48,180,2.6
19052,22316,2019-11-19 11:00:00,9.137668,2.8,39,485,920,55,0,0.0
19053,22317,2019-11-19 11:15:00,9.706264,2.8,39,485,920,55,0,0.0
19054,22318,2019-11-19 11:30:00,11.32512,2.8,39,485,920,55,0,0.0
19055,22319,2019-11-19 11:45:00,11.14942,2.8,39,485,920,55,0,0.0
19056,22320,2019-11-19 12:00:00,11.13136,3.3,36,533,939,59,90,2.6
19057,22321,2019-11-19 12:15:00,11.266471,3.3,36,533,939,59,90,2.6
19058,22322,2019-11-19 12:30:00,11.407324,3.3,36,533,939,59,90,2.6
19059,22323,2019-11-19 12:45:00,11.51463,3.3,36,533,939,59,90,2.6
19060,22324,2019-11-19 13:00:00,11.756601,3.9,32,520,935,58,80,1.5
19061,22325,2019-11-19 13:15:00,11.841833,3.9,32,520,935,58,80,1.5
19062,22326,2019-11-19 13:30:00,11.901892,3.9,32,520,935,58,80,1.5
19063,22327,2019-11-19 13:45:00,11.794474,3.9,32,520,935,58,80,1.5
19064,22328,2019-11-19 14:00:00,11.678858,3.9,32,446,903,53,40,1.5
19065,22329,2019-11-19 14:15:00,11.343535,3.9,32,446,903,53,40,1.5
19066,22330,2019-11-19 14:30:00,11.143995,3.9,32,446,903,53,40,1.5
19067,22331,2019-11-19 14:45:00,10.94971,3.9,32,446,903,53,40,1.5
19068,22332,2019-11-19 15:00:00,10.591541,3.9,33,320,829,44,110,3.1
19069,22333,2019-11-19 15:15:00,10.286917999999998,3.9,33,320,829,44,110,3.1
19070,22334,2019-11-19 15:30:00,10.08158,3.9,33,320,829,44,110,3.1
19071,22335,2019-11-19 15:45:00,9.65852,3.9,33,320,829,44,110,3.1
19072,22336,2019-11-19 16:00:00,9.07083,2.8,37,158,652,32,70,3.6
19073,22337,2019-11-19 16:15:00,8.89032,2.8,37,158,652,32,70,3.6
19074,22338,2019-11-19 16:30:00,6.9485600000000005,2.8,37,158,652,32,70,3.6
19075,22339,2019-11-19 16:45:00,9.15596,2.8,37,158,652,32,70,3.6
19076,22340,2019-11-19 17:00:00,9.27093,1.1,42,32,180,15,110,2.6
19077,22341,2019-11-19 17:15:00,9.46397,1.1,42,32,180,15,110,2.6
19078,22342,2019-11-19 17:30:00,9.65019,1.1,42,32,180,15,110,2.6
19079,22343,2019-11-19 17:45:00,9.82114,1.1,42,32,180,15,110,2.6
19080,22344,2019-11-19 18:00:00,10.0564,-1.7,58,0,0,0,150,2.6
19081,22345,2019-11-19 18:15:00,10.30725,-1.7,58,0,0,0,150,2.6
19082,22346,2019-11-19 18:30:00,10.54369,-1.7,58,0,0,0,150,2.6
19083,22347,2019-11-19 18:45:00,10.75326,-1.7,58,0,0,0,150,2.6
19084,22348,2019-11-19 19:00:00,11.07988,-2.2,58,0,0,0,130,3.1
19085,22349,2019-11-19 19:15:00,11.33812,-2.2,58,0,0,0,130,3.1
19086,22350,2019-11-19 19:30:00,11.64276,-2.2,58,0,0,0,130,3.1
19087,22351,2019-11-19 19:45:00,11.97389,-2.2,58,0,0,0,130,3.1
19088,22352,2019-11-19 20:00:00,12.1061,-3.3,63,0,0,0,120,2.6
19089,22353,2019-11-19 20:15:00,12.03269,-3.3,63,0,0,0,120,2.6
19090,22354,2019-11-19 20:30:00,11.97591,-3.3,63,0,0,0,120,2.6
19091,22355,2019-11-19 20:45:00,11.82669,-3.3,63,0,0,0,120,2.6
19092,22356,2019-11-19 21:00:00,11.74267,-2.8,58,0,0,0,200,1.5
19093,22357,2019-11-19 21:15:00,11.93323,-2.8,58,0,0,0,200,1.5
19094,22358,2019-11-19 21:30:00,12.17602,-2.8,58,0,0,0,200,1.5
19095,22359,2019-11-19 21:45:00,12.41055,-2.8,58,0,0,0,200,1.5
19096,22360,2019-11-19 22:00:00,12.53842,-3.9,66,0,0,0,150,2.6
19097,22361,2019-11-19 22:15:00,12.52997,-3.9,66,0,0,0,150,2.6
19098,22362,2019-11-19 22:30:00,12.56238,-3.9,66,0,0,0,150,2.6
19099,22363,2019-11-19 22:45:00,12.68924,-3.9,66,0,0,0,150,2.6
19100,22364,2019-11-19 23:00:00,12.657690000000002,-5.0,68,0,0,0,180,2.1
19101,22365,2019-11-19 23:15:00,12.92796,-5.0,68,0,0,0,180,2.1
19102,22366,2019-11-19 23:30:00,13.15856,-5.0,68,0,0,0,180,2.1
19103,22367,2019-11-19 23:45:00,13.46544,-5.0,68,0,0,0,180,2.1
19104,22368,2019-11-20 00:00:00,13.81613,-5.6,68,0,0,0,170,2.6
19105,22369,2019-11-20 00:15:00,20.5659,-5.6,68,0,0,0,170,2.6
19106,22370,2019-11-20 00:30:00,20.38348,-5.6,68,0,0,0,170,2.6
19107,22371,2019-11-20 00:45:00,20.41855,-5.6,68,0,0,0,170,2.6
19108,22372,2019-11-20 01:00:00,20.43742,-5.6,68,0,0,0,180,2.6
19109,22373,2019-11-20 01:15:00,20.32337,-5.6,68,0,0,0,180,2.6
19110,22374,2019-11-20 01:30:00,20.19111,-5.6,68,0,0,0,180,2.6
19111,22375,2019-11-20 01:45:00,20.14472,-5.6,68,0,0,0,180,2.6
19112,22376,2019-11-20 02:00:00,20.0657,-5.6,71,0,0,0,170,2.1
19113,22377,2019-11-20 02:15:00,20.10483,-5.6,71,0,0,0,170,2.1
19114,22378,2019-11-20 02:30:00,20.18198,-5.6,71,0,0,0,170,2.1
19115,22379,2019-11-20 02:45:00,20.73158,-5.6,71,0,0,0,170,2.1
19116,22380,2019-11-20 03:00:00,20.87885,-5.0,68,0,0,0,210,2.6
19117,22381,2019-11-20 03:15:00,20.94006,-5.0,68,0,0,0,210,2.6
19118,22382,2019-11-20 03:30:00,22.30458,-5.0,68,0,0,0,210,2.6
19119,22383,2019-11-20 03:45:00,22.70357,-5.0,68,0,0,0,210,2.6
19120,22384,2019-11-20 04:00:00,60.1773,-5.6,71,0,0,0,190,3.1
19121,22385,2019-11-20 04:15:00,53.0461,-5.6,71,0,0,0,190,3.1
19122,22386,2019-11-20 04:30:00,52.144400000000005,-5.6,71,0,0,0,190,3.1
19123,22387,2019-11-20 04:45:00,48.2821,-5.6,71,0,0,0,190,3.1
19124,22388,2019-11-20 05:00:00,47.1861,-6.1,74,0,0,0,180,2.1
19125,22389,2019-11-20 05:15:00,47.1484,-6.1,74,0,0,0,180,2.1
19126,22390,2019-11-20 05:30:00,46.1838,-6.1,74,0,0,0,180,2.1
19127,22391,2019-11-20 05:45:00,44.9598,-6.1,74,0,0,0,180,2.1
19128,22392,2019-11-20 06:00:00,44.4027,-5.0,68,0,0,0,140,2.6
19129,22393,2019-11-20 06:15:00,44.0591,-5.0,68,0,0,0,140,2.6
19130,22394,2019-11-20 06:30:00,44.24079999999999,-5.0,68,0,0,0,140,2.6
19131,22395,2019-11-20 06:45:00,44.887,-5.0,68,0,0,0,140,2.6
19132,22396,2019-11-20 07:00:00,43.19,-4.4,66,0,0,0,160,3.6
19133,22397,2019-11-20 07:15:00,40.6097,-4.4,66,0,0,0,160,3.6
19134,22398,2019-11-20 07:30:00,39.0507,-4.4,66,0,0,0,160,3.6
19135,22399,2019-11-20 07:45:00,38.4243,-4.4,66,0,0,0,160,3.6
19136,22400,2019-11-20 08:00:00,38.5323,-2.2,53,85,255,60,200,3.1
19137,22401,2019-11-20 08:15:00,39.0081,-2.2,53,85,255,60,200,3.1
19138,22402,2019-11-20 08:30:00,39.0114,-2.2,53,85,255,60,200,3.1
19139,22403,2019-11-20 08:45:00,38.6502,-2.2,53,85,255,60,200,3.1
19140,22404,2019-11-20 09:00:00,37.26861,1.1,44,153,22,147,190,4.6
19141,22405,2019-11-20 09:15:00,35.39371,1.1,44,153,22,147,190,4.6
19142,22406,2019-11-20 09:30:00,33.62022,1.1,44,153,22,147,190,4.6
19143,22407,2019-11-20 09:45:00,32.2977,1.1,44,153,22,147,190,4.6
19144,22408,2019-11-20 10:00:00,31.1582,5.0,35,268,56,247,200,4.6
19145,22409,2019-11-20 10:15:00,29.90313,5.0,35,268,56,247,200,4.6
19146,22410,2019-11-20 10:30:00,29.3378,5.0,35,268,56,247,200,4.6
19147,22411,2019-11-20 10:45:00,28.87235,5.0,35,268,56,247,200,4.6
19148,22412,2019-11-20 11:00:00,27.97235,7.8,26,316,65,286,290,3.1
19149,22413,2019-11-20 11:15:00,27.26647,7.8,26,316,65,286,290,3.1
19150,22414,2019-11-20 11:30:00,27.34376,7.8,26,316,65,286,290,3.1
19151,22415,2019-11-20 11:45:00,27.15011,7.8,26,316,65,286,290,3.1
19152,22416,2019-11-20 12:00:00,26.98702,7.2,26,285,61,254,180,1.5
19153,22417,2019-11-20 12:15:00,28.26507,7.2,26,285,61,254,180,1.5
19154,22418,2019-11-20 12:30:00,29.95857,7.2,26,285,61,254,180,1.5
19155,22419,2019-11-20 12:45:00,26.34144,7.2,26,285,61,254,180,1.5
19156,22420,2019-11-20 13:00:00,25.66252,7.8,25,467,722,112,0,0.0
19157,22421,2019-11-20 13:15:00,25.86355,7.8,25,467,722,112,0,0.0
19158,22422,2019-11-20 13:30:00,26.29944,7.8,25,467,722,112,0,0.0
19159,22423,2019-11-20 13:45:00,26.07762,7.8,25,467,722,112,0,0.0
19160,22424,2019-11-20 14:00:00,26.02864,7.8,29,403,782,65,50,2.1
19161,22425,2019-11-20 14:15:00,26.31932,7.8,29,403,782,65,50,2.1
19162,22426,2019-11-20 14:30:00,25.99947,7.8,29,403,782,65,50,2.1
19163,22427,2019-11-20 14:45:00,25.51073,7.8,29,403,782,65,50,2.1
19164,22428,2019-11-20 15:00:00,25.13371,8.9,23,263,694,34,10,2.1
19165,22429,2019-11-20 15:15:00,25.226190000000003,8.9,23,263,694,34,10,2.1
19166,22430,2019-11-20 15:30:00,25.01596,8.9,23,263,694,34,10,2.1
19167,22431,2019-11-20 15:45:00,24.38304,8.9,23,263,694,34,10,2.1
19168,22432,2019-11-20 16:00:00,24.15378,7.8,27,138,604,23,320,5.2
19169,22433,2019-11-20 16:15:00,23.9637,7.8,27,138,604,23,320,5.2
19170,22434,2019-11-20 16:30:00,23.94077,7.8,27,138,604,23,320,5.2
19171,22435,2019-11-20 16:45:00,26.30715,7.8,27,138,604,23,320,5.2
19172,22436,2019-11-20 17:00:00,18.445502,3.3,41,9,0,9,350,2.6
19173,22437,2019-11-20 17:15:00,18.271633,3.3,41,9,0,9,350,2.6
19174,22438,2019-11-20 17:30:00,18.01666,3.3,41,9,0,9,350,2.6
19175,22439,2019-11-20 17:45:00,17.892767000000003,3.3,41,9,0,9,350,2.6
19176,22440,2019-11-20 18:00:00,17.686962,1.1,50,0,0,0,310,2.6
19177,22441,2019-11-20 18:15:00,17.574064999999997,1.1,50,0,0,0,310,2.6
19178,22442,2019-11-20 18:30:00,17.330409,1.1,50,0,0,0,310,2.6
19179,22443,2019-11-20 18:45:00,17.240149,1.1,50,0,0,0,310,2.6
19180,22444,2019-11-20 19:00:00,17.017191,1.1,46,0,0,0,310,3.6
19181,22445,2019-11-20 19:15:00,16.888181,1.1,46,0,0,0,310,3.6
19182,22446,2019-11-20 19:30:00,16.962985,1.1,46,0,0,0,310,3.6
19183,22447,2019-11-20 19:45:00,16.990489999999998,1.1,46,0,0,0,310,3.6
19184,22448,2019-11-20 20:00:00,16.575790899999998,-1.7,61,0,0,0,0,0.0
19185,22449,2019-11-20 20:15:00,16.6674,-1.7,61,0,0,0,0,0.0
19186,22450,2019-11-20 20:30:00,16.728665,-1.7,61,0,0,0,0,0.0
19187,22451,2019-11-20 20:45:00,16.792085,-1.7,61,0,0,0,0,0.0
19188,22452,2019-11-20 21:00:00,17.282128,-3.3,72,0,0,0,150,2.1
19189,22453,2019-11-20 21:15:00,17.021828,-3.3,72,0,0,0,150,2.1
19190,22454,2019-11-20 21:30:00,17.300202,-3.3,72,0,0,0,150,2.1
19191,22455,2019-11-20 21:45:00,17.303711,-3.3,72,0,0,0,150,2.1
19192,22456,2019-11-20 22:00:00,17.392473000000003,-2.8,66,0,0,0,190,2.1
